date,school,community,inschool
2021-08-18,"HART ST EL",1,0
2021-08-18,"HARTE PREP MS",2,0
2021-08-18,"HARVARD EL DTS",0,0
2021-08-18,"HARVARD EL",0,0
2021-08-18,"HASKELL EL STEAM MAG",0,0
2021-08-18,"HAWAIIAN AVE EEC",0,0
2021-08-18,"HAWAIIAN AVE EL",0,0
2021-08-18,"HAWAIIAN AVE STEAM MG",0,0
2021-08-18,"HAWKINS SH C/DAGS",5,0
2021-08-18,"HAWKINS SH CHAS",0,0
2021-08-18,"HAWKINS SH RISE",0,0
2021-08-18,"HAYNES CES",1,0
2021-08-18,"HAZELTINE AVE CSPP",0,0
2021-08-18,"HAZELTINE AVE EL DTS",0,0
2021-08-18,"HAZELTINE AVE EL",1,0
2021-08-18,"HELIOTROPE AVE EL",1,0
2021-08-18,"HENRY MS COMP/M/S MAG",3,0
2021-08-18,"HENRY MS VAPA MAG",2,0
2021-08-18,"HENRY MS",0,0
2021-08-18,"HERRICK AVE EL",0,0
2021-08-18,"HESBY OAKS LEAD CHTR",1,0
2021-08-18,"HIGHLAND PARK HS",0,0
2021-08-18,"HILLCREST DR EL DTS",0,0
2021-08-18,"HILLCREST DR EL",1,0
2021-08-18,"HILLCREST EL MUS MAG",0,0
2021-08-18,"HILLSIDE EL",0,0
2021-08-18,"HOBART BLVD DTS",0,0
2021-08-18,"HOBART BLVD EEC",0,0
2021-08-18,"HOBART BLVD EL",1,0
2021-08-18,"HOLLENBECK MS L/PS MG",0,0
2021-08-18,"HOLLENBECK MS",0,0
2021-08-18,"HOLLENBECK STEMM MAG",0,0
2021-08-18,"HOLLYWOOD CAS AC2T",0,0
2021-08-18,"HOLLYWOOD EL",0,0
2021-08-18,"HOLLYWOOD SH NM MAG",1,0
2021-08-18,"HOLLYWOOD SH PA MAG",2,0
2021-08-18,"HOLLYWOOD SH",3,0
2021-08-18,"HOLMES AVE EEC",1,0
2021-08-18,"HOLMES AVE EL",0,0
2021-08-18,"HOLMES MS INT HMN MAG",1,0
2021-08-18,"HOLMES MS",5,0
2021-08-18,"HOOPER AVE CSPP",0,0
2021-08-18,"HOOPER AVE EEC",0,0
2021-08-18,"HOOPER AVE EL DTS",0,0
2021-08-18,"HOOPER AVE EL",3,0
2021-08-18,"HOOPER AVE PC DTS",0,0
2021-08-18,"HOOPER AVE PC",0,0
2021-08-18,"HOOVER ST EL",0,0
2021-08-18,"HOPE HS",0,0
2021-08-18,"HOPE ST EL",0,0
2021-08-18,"HUBBARD EL STEAM MAG",1,0
2021-08-18,"HUBBARD ST EL",0,0
2021-08-18,"HUERTA EL",1,0
2021-08-18,"HUGHES EL PKFLP",0,0
2021-08-18,"HUGHES EL STM MAG",0,0
2021-08-18,"HUGHES EL",0,0
2021-08-18,"HUMPHREYS AVE EL DTS",0,0
2021-08-18,"HUMPHREYS AVE EL",0,0
2021-08-18,"HUMPHREYS EL STM MAG",0,0
2021-08-18,"HUNTINGTON DR EL DTS",0,0
2021-08-18,"HUNTINGTON DR EL",0,0
2021-08-18,"HUNTINGTON PK DTS",0,0
2021-08-18,"HUNTNGTN PK CAS AC2T",0,0
2021-08-18,"HUNTNGTN PK EL",3,0
2021-08-18,"HUNTNGTN PK NW EL#7L",0,0
2021-08-18,"HUNTNGTN PK SH MAG",0,0
2021-08-18,"HUNTNGTN PK SH",3,0
2021-08-18,"HYDE PARK EEC",0,0
2021-08-18,"INDEPENDENCE DTS",0,0
2021-08-18,"INDEPENDENCE EL",1,0
2021-08-18,"INDEPENDENCE HS",2,0
2021-08-18,"INDEPENDENCE STEM MG",1,0
2021-08-18,"INTERNATIONAL ST LC",0,0
2021-08-18,"IRVING MS MME MAG",7,0
2021-08-18,"ISAACS AVALON HS",0,0
2021-08-18,"IVANHOE EL",1,0
2021-08-18,"JEFFERSON AC2T",0,0
2021-08-18,"JEFFERSON SH",1,0
2021-08-18,"JOHNSON STEM ACADEMY",0,0
2021-08-18,"JONES EL",0,0
2021-08-18,"JONES PC",0,0
2021-08-18,"JONES SPS",0,0
2021-08-18,"JORDAN SH",3,0
2021-08-18,"JUSTICE ST ACAD CHTR",0,0
2021-08-18,"KAHLO HS",0,0
2021-08-18,"KENNEDY EL",0,0
2021-08-18,"KENNEDY GIFTED/MD MG",0,0
2021-08-18,"KENNEDY SH ADDFM MAG",0,0
2021-08-18,"KENNEDY SH GLEA MAG",1,0
2021-08-18,"KENNEDY SH",0,0
2021-08-18,"KENTER CANYON EC",0,0
2021-08-18,"KENTWOOD EEC",0,0
2021-08-18,"KENTWOOD EL",0,0
2021-08-18,"KESTER AVE EL",3,0
2021-08-18,"KESTER EL GIFTED MAG",1,0
2021-08-18,"KIM ACADEMY",0,0
2021-08-18,"KIM EL DOK",0,0
2021-08-18,"KIM EL DTS",0,0
2021-08-18,"KIM EL",0,0
2021-08-18,"KING JR EL DTS",0,0
2021-08-18,"KING JR EL",1,0
2021-08-18,"KING MS ESTEAM MAG",0,0
2021-08-18,"KING MS GIFTED/AT MG",3,0
2021-08-18,"KING MS MAG FLM/MDIA",0,0
2021-08-18,"KING-DREW SH MD/S MG",0,0
2021-08-18,"KINGSLEY EL DTS",0,0
2021-08-18,"KINGSLEY EL",0,0
2021-08-18,"KIRIYAMA CAS AC2T",0,0
2021-08-18,"KITTRIDGE ST CSPP",0,0
2021-08-18,"KITTRIDGE ST EL DTR",0,0
2021-08-18,"KITTRIDGE ST EL DTS",0,0
2021-08-18,"KITTRIDGE ST EL",0,0
2021-08-18,"KNOLLWOOD PREP ACAD",1,0
2021-08-18,"KNOLLWOOD SPS",0,0
2021-08-18,"KNOX EL DTS",0,0
2021-08-18,"KNOX EL VAPA MAG",1,0
2021-08-18,"KNOX EL",2,0
2021-08-18,"KORENSTEIN CSPP",0,0
2021-08-18,"KORENSTEIN EL",0,0
2021-08-18,"LA ACADEMY STEAM MAG",0,0
2021-08-18,"LA SALLE AVE EL",0,0
2021-08-18,"LA SALLE_AVE EL DTS",0,0
2021-08-18,"LA TECH CENTER AC2T",0,0
2021-08-18,"LACES MAG",3,0
2021-08-18,"LAFAYETTE PARK PC",1,0
2021-08-18,"LAFAYETTE PK PC CSPP",0,0
2021-08-18,"LAKE BALBOA CP K-12",1,0
2021-08-18,"LAKE ST PRIMARY",0,0
2021-08-18,"LANAI RD EL",4,0
2021-08-18,"LANE EL",1,0
2021-08-18,"LANGDON AVE EL",6,0
2021-08-18,"LANKERSHIM EL",1,0
2021-08-18,"LASSEN EL DTS",0,0
2021-08-18,"LASSEN EL",0,0
2021-08-18,"LASSEN SPS",0,0
2021-08-18,"LATONA AVE CSPP",0,0
2021-08-18,"LATONA AVE EL DTS",0,0
2021-08-18,"LATONA AVE EL",0,0
2021-08-18,"LAUREL CACT MAG",1,0
2021-08-18,"LAUREL EEC",0,0
2021-08-18,"LAUSD/USC MA/ENG MAG",2,0
2021-08-18,"LAWRENCE GIFTED MAG",0,0
2021-08-18,"LAWRENCE MS PS MAG",1,0
2021-08-18,"LAWRENCE MS",0,0
2021-08-18,"LAWSON ACAD A/M/S EL",2,0
2021-08-18,"LE CONTE MS CES MAG",1,0
2021-08-18,"LE CONTE MS HEAT MAG",0,0
2021-08-18,"LE CONTE MS",0,0
2021-08-18,"LEAPWOOD EL",0,0
2021-08-18,"LEE EL MED HLTH MAG",0,0
2021-08-18,"LEGACY SH STEAM",2,0
2021-08-18,"LEGACY SH VAPA",1,0
2021-08-18,"LEICHMAN CPTC",0,0
2021-08-18,"LELAND ST EL GA MAG",0,0
2021-08-18,"LELAND ST EL",0,0
2021-08-18,"LEMAY ST EEC",0,0
2021-08-18,"LEMAY ST EL",3,0
2021-08-18,"LEWIS HS",0,0
2021-08-18,"LEXINGTON AVE CSPP",0,0
2021-08-18,"LEXINGTON AVE PC",0,0
2021-08-18,"LIBERTY BLVD EL",0,0
2021-08-18,"LIECHTY MS",2,0
2021-08-18,"LIGGETT ST EL",0,0
2021-08-18,"LILLIAN ST EL",1,0
2021-08-18,"LIMERICK AVE CSPP",0,0
2021-08-18,"LIMERICK AVE EL DTS",0,0
2021-08-18,"LIMERICK AVE EL",1,0
2021-08-18,"LINCOLN ESP MAGNET",0,0
2021-08-18,"LINCOLN SH STM MAG",0,0
2021-08-18,"LINCOLN SH",0,0
2021-08-18,"LIZARRAGA EL DTS",0,0
2021-08-18,"LIZARRAGA EL",1,0
2021-08-18,"LOCKE EEC",0,0
2021-08-18,"LOCKE INFANT",0,0
2021-08-18,"LOCKHURST DR CEL",2,0
2021-08-18,"LOCKWOOD AVE EL",1,0
2021-08-18,"LOGAN ACADEMY",0,0
2021-08-18,"LOGAN ST EEC",0,0
2021-08-18,"LOGAN ST EL DTS",0,0
2021-08-18,"LOKRANTZ SP ED CTR",0,0
2021-08-18,"LOMA VISTA EL DTS",0,0
2021-08-18,"LOMA VISTA EL",1,0
2021-08-18,"LOMITA EL M/S/T MAG",4,0
2021-08-18,"LONDON HS",0,0
2021-08-18,"LORENA ST EL DTS",0,0
2021-08-18,"LORENA ST EL",1,0
2021-08-18,"LORETO ST EL DTS",0,0
2021-08-18,"LORETO ST EL",1,0
2021-08-18,"LORNE ST EL STM MAG",1,0
2021-08-18,"LORNE ST EL",0,0
2021-08-18,"LOS ANGELES ACAD MS",0,0
2021-08-18,"LOS ANGELES EL",0,0
2021-08-18,"LOS ANGELES SH",2,0
2021-08-18,"LOS ANGELES STEAM MG",0,0
2021-08-18,"LOS ANGELES TECH CTR",1,0
2021-08-18,"LOS FELIZ STEMM MAG",2,0
2021-08-18,"LOWMAN SP ED & CTC",0,0
2021-08-18,"LOYOLA VILLG EL F/PAM",1,0
2021-08-18,"MACARTHUR PK EL VAPA",0,0
2021-08-18,"MACARTHUR PK VPA DTS",0,0
2021-08-18,"MACES MAG",6,0
2021-08-18,"MACK EL DTS",0,0
2021-08-18,"MACK EL",0,0
2021-08-18,"MACLAY MS",2,0
2021-08-18,"MADISON EL DTS",0,0
2021-08-18,"MADISON EL",1,0
2021-08-18,"MADISON MS CS/ED MAG",0,0
2021-08-18,"MADISON MS MED/M/S MG",2,0
2021-08-18,"MADISON MS",0,0
2021-08-18,"MAGNOLIA AVE CSPP",0,0
2021-08-18,"MAGNOLIA AVE EL DTS&",0,0
2021-08-18,"MAGNOLIA AVE EL",3,0
2021-08-18,"MAGNOLIA SCI ACAD #2",2,0
2021-08-18,"MAGNOLIA SCI ACAD #4",0,0
2021-08-18,"MAGNOLIA SCI-BELL@SR",0,0
2021-08-18,"MAIN ST EL DTS",0,0
2021-08-18,"MAIN ST EL",0,0
2021-08-18,"MALABAR ST EL",2,0
2021-08-18,"MANCHESTER AV CB MAG",0,0
2021-08-18,"MANCHESTER AVE EL",2,0
2021-08-18,"MANHATTAN PLACE EL",0,0
2021-08-18,"MANN UCLA COMM SCH",0,0
2021-08-18,"MANUAL ARTS SH CP MG",1,0
2021-08-18,"MANUAL ARTS SH",2,0
2021-08-18,"MAPLE PC DTS",0,0
2021-08-18,"MAPLE PC",0,0
2021-08-18,"MAPLE SPS",1,0
2021-08-18,"MAR VISTA EL",0,0
2021-08-18,"MARIANNA AVE EL DTS",0,0
2021-08-18,"MARIANNA AVE EL",0,0
2021-08-18,"MARINA DEL REY MS MAG",1,0
2021-08-18,"MARINA DEL REY MS",2,0
2021-08-18,"MARINA EEC",0,0
2021-08-18,"MARIPOSA-NABI PC",1,0
2021-08-18,"MARK TWAIN MS WL MAG",0,0
2021-08-18,"MARK TWAIN MS",0,0
2021-08-18,"MARKHAM MS HC MAG",0,0
2021-08-18,"MARKHAM MS VAPA MAG",0,0
2021-08-18,"MARKHAM MS",1,0
2021-08-18,"MARLTON SCHOOL",0,0
2021-08-18,"MARQUEZ CHARTER",1,0
2021-08-18,"MARQUEZ SH HPIAM",0,0
2021-08-18,"MARQUEZ SH LIBRA",0,0
2021-08-18,"MARQUEZ SH SOC JUS",1,0
2021-08-18,"MARSHALL GIFTED MAG",0,0
2021-08-18,"MARSHALL SH",5,0
2021-08-18,"MARVIN EEC",1,0
2021-08-18,"MARVIN EL LANG MAG",1,0
2021-08-18,"MARVIN EL",0,0
2021-08-18,"MAYALL ST AC A/T MAG",2,0
2021-08-18,"MAYBERRY ST EL DTS",0,0
2021-08-18,"MAYBERRY ST EL",1,0
2021-08-18,"MAYWOOD ACADEMY SH",2,0
2021-08-18,"MAYWOOD EL CS MAG",0,0
2021-08-18,"MAYWOOD EL",0,0
2021-08-18,"MCALISTER HS CYESIS",0,0
2021-08-18,"MCAULIFFE EEC",1,0
2021-08-18,"MCBRIDE SP ED CTR",0,0
2021-08-18,"MCKINLEY AVE EL",0,0
2021-08-18,"MELROSE AVE EL M/S MG",0,0
2021-08-18,"MELVIN AVE EL",1,0
2021-08-18,"MELVIN EL HUM/LEAD MG",0,0
2021-08-18,"MENDEZ SH",0,0
2021-08-18,"MENLO AVE EL DTS",0,0
2021-08-18,"MENLO AVE EL",0,0
2021-08-18,"MERIDIAN EEC",1,0
2021-08-18,"METROPOLITAN HS",0,0
2021-08-18,"MEYLER ST EL DTS",0,0
2021-08-18,"MEYLER ST EL",0,0
2021-08-18,"MICHELTORENA ST EL D",0,0
2021-08-18,"MICHELTORENA ST EL",0,0
2021-08-18,"MID-CITY AC2T",0,0
2021-08-18,"MID-CITY PSES MAG",0,0
2021-08-18,"MIDDLE COLLEGE HS",1,0
2021-08-18,"MIDDLETON CSPP",0,0
2021-08-18,"MIDDLETON ST EL",1,0
2021-08-18,"MIDDLETON ST PC",0,0
2021-08-18,"MIKES EEC",0,0
2021-08-18,"MILES AV EL STM MAG",0,0
2021-08-18,"MILES AVE EEC",0,0
2021-08-18,"MILES AVE EL DTS",0,0
2021-08-18,"MILES AVE EL",1,0
2021-08-18,"MILLER CTC",0,0
2021-08-18,"MILLER EL",2,0
2021-08-18,"MILLIKAN CMS PA MAG",0,0
2021-08-18,"MILLIKAN CMS SGE MAG",0,0
2021-08-18,"MILLIKAN MS AC & PAM",0,0
2021-08-18,"MIRAMONTE EEC",0,0
2021-08-18,"MIRAMONTE EL DTS",0,0
2021-08-18,"MIRAMONTE EL",1,0
2021-08-18,"MISSION HS",0,0
2021-08-18,"MONETA HS",0,0
2021-08-18,"MONLUX EL STM MAG",0,0
2021-08-18,"MONLUX EL",1,0
2021-08-18,"MONROE SH FA MAG",0,0
2021-08-18,"MONROE SH L/G MAG",0,0
2021-08-18,"MONROE SH PA MAG",0,0
2021-08-18,"MONROE SH",0,0
2021-08-18,"MONTARA AVE EL DTS",1,0
2021-08-18,"MONTARA AVE EL",0,0
2021-08-18,"MONTARA EL STM MAG",0,0
2021-08-18,"MONTE VISTA EEC",0,0
2021-08-18,"MONTE VISTA ST EL",2,0
2021-08-18,"MONTE VISTA ST FC MG",0,0
2021-08-18,"MONTEREY HS",0,0
2021-08-18,"MOORE M/S/T ACAD",3,0
2021-08-18,"MORNINGSIDE EL",0,0
2021-08-18,"MOSK CSPP",0,0
2021-08-18,"MOSK EL STEAM MAG",0,0
2021-08-18,"MOSK EL",1,0
2021-08-18,"MOUNT GLEASON MS",1,0
2021-08-18,"MOUNTAIN VIEW EL DTR",4,0
2021-08-18,"MOUNTAIN VIEW EL",0,0
2021-08-18,"MT GLEASON GIFTED MG",1,0
2021-08-18,"MT GLEASON STEAM MG",0,0
2021-08-18,"MT LUKENS HS",0,0
2021-08-18,"MT WASHINGTON EL",0,0
2021-08-18,"MUIR MS STM MAG",0,0
2021-08-18,"MUIR MS",2,0
2021-08-18,"MULHOLLAND MS PA MAG",0,0
2021-08-18,"MULHOLLAND MS RBT MG",0,0
2021-08-18,"MULHOLLAND MS",2,0
2021-08-18,"MULTNOMAH GIFTED MAG",0,0
2021-08-18,"MULTNOMAH ST EL ES MG",1,0
2021-08-18,"MULTNOMAH ST EL",0,0
2021-08-18,"MURCHISON EEC",0,0
2021-08-18,"MURCHISON ST EL",1,0
2021-08-18,"NAPA ST EL DTS",0,0
2021-08-18,"NAPA ST EL",0,0
2021-08-18,"NARBONNE SH BET MAG",0,0
2021-08-18,"NARBONNE SH HARTS LA",0,0
2021-08-18,"NARBONNE SH STEAM MG",0,0
2021-08-18,"NARBONNE SH",4,0
2021-08-18,"NAVA COLLEGE PREP",0,0
2021-08-18,"NAVA LEARNING ACADEMY",0,0
2021-08-18,"NESTLE AVE CHARTER",1,0
2021-08-18,"NESTLE AVE SPS",0,0
2021-08-18,"NEVADA AVE EL DTS",0,0
2021-08-18,"NEVADA AVE EL",1,0
2021-08-18,"NEVIN AVE EL",2,0
2021-08-18,"NEW ACAD CANOGA PARK",0,0
2021-08-18,"NEWCASTLE EL",4,0
2021-08-18,"NEWMARK HS",0,0
2021-08-18,"NIGHTINGALE GSTEM MG",0,0
2021-08-18,"NIGHTINGALE MS BET MG",0,0
2021-08-18,"NIGHTINGALE MS MHK MG",0,0
2021-08-18,"NIGHTINGALE MS",2,0
2021-08-18,"NIMITZ MS STM MAG",0,0
2021-08-18,"NIMITZ MS",2,0
2021-08-18,"NO HOLLYWD SH HG MG",0,0
2021-08-18,"NO HOLLYWD SH STEM MG",0,0
2021-08-18,"NO HOLLYWD SH ZOO MG",0,0
2021-08-18,"NO HOLLYWD SH",1,0
2021-08-18,"NO VALL OCC CTR AC2T",0,0
2021-08-18,"NOBEL CMS STEAM MAG",1,0
2021-08-18,"NOBEL CMS",2,0
2021-08-18,"NOBLE AVE EEC",0,0
2021-08-18,"NOBLE AVE EL",0,0
2021-08-18,"NORMANDIE AVE CSPP",0,0
2021-08-18,"NORMANDIE AVE EEC",0,0
2021-08-18,"NORMANDIE AVE EL DTS",0,0
2021-08-18,"NORMANDIE AVE EL",1,0
2021-08-18,"NORMONT EEC",0,0
2021-08-18,"NORMONT EL  DTS",0,0
2021-08-18,"NORMONT EL",0,0
2021-08-18,"NORTH VALLEY OCC CTR",0,0
2021-08-18,"NORTHRIDGE ACAD SH",4,0
2021-08-18,"NORTHRIDGE EEC",0,0
2021-08-18,"NORTHRIDGE MH CAR MAG",2,0
2021-08-18,"NORTHRIDGE MS",1,0
2021-08-18,"NORWOOD ST EL",0,0
2021-08-18,"NUEVA VISTA EL",0,0
2021-08-18,"NUEVA VISTA VAPA MAG",0,0
2021-08-18,"O'MELVENY CSPP",0,0
2021-08-18,"O'MELVENY EL",0,0
2021-08-18,"OBAMA EL",2,0
2021-08-18,"OBAMA GLBL PREP ACAD",0,0
2021-08-18,"OBAMA GPA STEAM MAG",0,0
2021-08-18,"OCHOA LC DTS",3,0
2021-08-18,"OCHOA LC PKFLP",0,0
2021-08-18,"OCHOA LC",2,0
2021-08-18,"ODYSSEY HS",0,0
2021-08-18,"OLIVE VISTA MS",3,0
2021-08-18,"OLIVE VISTA STEAM MG",1,0
2021-08-18,"OLYMPIC PC",2,0
2021-08-18,"OPEN CHARTER MAG",0,0
2021-08-18,"ORCHARD ACADEMIES 2B",1,0
2021-08-18,"ORCHARD ACADEMIES 2C",0,0
2021-08-18,"ORTHOPAEDIC HSP SH MG",0,0
2021-08-18,"OSCEOLA ST CSPP",0,0
2021-08-18,"OSCEOLA ST EL",0,0
2021-08-18,"OVERLAND AVE EL",6,0
2021-08-18,"OWENSMOUTH HS",1,0
2021-08-18,"OXNARD ST EL",0,0
2021-08-18,"PACIFIC BLVD DTS",0,0
2021-08-18,"PACIFIC BLVD SCHOOL",2,0
2021-08-18,"PACOIMA EEC",0,0
2021-08-18,"PACOIMA MS CS/M MAG",1,0
2021-08-18,"PACOIMA MS FMPA MAG",0,0
2021-08-18,"PACOIMA MS",0,0
2021-08-18,"PALISADES CEL",0,0
2021-08-18,"PALISADES CHS",0,0
2021-08-18,"PALMS EL",0,0
2021-08-18,"PALMS MS GIFTED MAG",1,0
2021-08-18,"PALMS MS MMC MAG",0,0
2021-08-18,"PALMS MS",0,0
2021-08-18,"PANORAMA CITY CSPP",0,0
2021-08-18,"PANORAMA CITY EL",2,0
2021-08-18,"PANORAMA GSTEAM MAG",0,0
2021-08-18,"PANORAMA SH SJL MAG",0,0
2021-08-18,"PANORAMA SH SMIT MAG",1,0
2021-08-18,"PANORAMA SH",3,0
2021-08-18,"PARK AVE EL DTS",0,0
2021-08-18,"PARK AVE EL",0,0
2021-08-18,"PARK WESTERN EEC",0,0
2021-08-18,"PARK WESTERN SPS",0,0
2021-08-18,"PARK WSTN PL EL",0,0
2021-08-18,"PARK WSTRN GSTEAM MAG",1,0
2021-08-18,"PARKS CSPP",0,0
2021-08-18,"PARKS LC",4,0
2021-08-18,"PARKS/HUERTA EEC",0,0
2021-08-18,"PARMELEE AVE EL DTS",0,0
2021-08-18,"PARMELEE AVE EL",0,0
2021-08-18,"PARTHENIA AC ART TEC",1,0
2021-08-18,"PASEO DEL REY EL MAG",0,0
2021-08-18,"PATTON HS",0,0
2021-08-18,"PEARL SH JRNLS/CMM MG",0,0
2021-08-18,"PEARY MS GIFTED MAG",0,0
2021-08-18,"PEARY MS STEAM MAG",0,0
2021-08-18,"PEARY MS",5,0
2021-08-18,"PEREZ SP ED CTR",0,0
2021-08-18,"PHOENIX HS",0,0
2021-08-18,"PINEWOOD AVE EEC",0,0
2021-08-18,"PINEWOOD AVE EL",0,0
2021-08-18,"PIO PICO MS",0,0
2021-08-18,"PLAINVIEW ACADEMC CA",0,0
2021-08-18,"PLASENCIA EL STEAM MG",3,0
2021-08-18,"PLASENCIA EL",1,0
2021-08-18,"PLAYA DEL REY EL",0,0
2021-08-18,"PLAYA VISTA EL",0,0
2021-08-18,"PLUMMER EL CSPP",0,0
2021-08-18,"PLUMMER EL",2,0
2021-08-18,"POINDEXTER LAMOTTE EL",0,0
2021-08-18,"POLITI EL",0,0
2021-08-18,"POLYTECHNIC SH",1,0
2021-08-18,"POLYTECHNIC STM MAG",0,0
2021-08-18,"POMELO ARTS/SCI MAG",0,0
2021-08-18,"POMELO COMMUNITY CS",1,0
2021-08-18,"PORTER MS GIFTED MAG",0,0
2021-08-18,"PORTER MS",3,0
2021-08-18,"PORTER RANCH SCH DTK",0,0
2021-08-18,"PORTER RANCH SCHOOL",3,0
2021-08-18,"PORTOLA ACAD OF IA&T",1,0
2021-08-18,"PORTOLA CM HG MAG",1,0
2021-08-18,"PORTOLA CM",2,0
2021-08-18,"PRESIDENT AVE EL DTS",2,0
2021-08-18,"PRESIDENT AVE EL",0,0
2021-08-18,"PRIMARY ACADEMY CSPP",0,0
2021-08-18,"PRIMARY ACADEMY",0,0
2021-08-18,"PT FERMIN EL MR/S MG",0,0
2021-08-18,"PUEBLO DE LA HS",0,0
2021-08-18,"PURCHE AV EL STEAM MG",0,0
2021-08-18,"PURCHE AVE EL",0,0
2021-08-18,"QUEEN ANNE PL EL DTS",0,0
2021-08-18,"QUEEN ANNE PL EL",0,0
2021-08-18,"RAMONA EL",0,0
2021-08-18,"RAMONA HS",0,0
2021-08-18,"RAMONA INFANT",0,0
2021-08-18,"RANCHITO AVE DTS",0,0
2021-08-18,"RANCHITO AVE EL",0,0
2021-08-18,"RANCHO DOMNGZ PREP MG",0,0
2021-08-18,"RANCHO DOMNGZ PREP",0,0
2021-08-18,"RAYMOND AVE EL",0,0
2021-08-18,"REED MS",4,0
2021-08-18,"REGIONAL SH IDTE MAG",0,0
2021-08-18,"RESEDA CAS AC2T",0,0
2021-08-18,"RESEDA CHARTER HS",2,0
2021-08-18,"RESEDA CHS AME MAG",0,0
2021-08-18,"RESEDA CHS PA MAG",1,0
2021-08-18,"RESEDA CHS SCI MAG",0,0
2021-08-18,"RESEDA EL",0,0
2021-08-18,"REVERE CMS STM MAG",3,0
2021-08-18,"REVERE CMS",6,0
2021-08-18,"RFK AMBSDR GBL DOS",0,0
2021-08-18,"RFK AMBSDR GBL DTK",0,0
2021-08-18,"RFK AMBSDR GLBL EDU",0,0
2021-08-18,"RFK AMBSDR GLBL LDSH",0,0
2021-08-18,"RFK LA SH ARTS",1,0
2021-08-18,"RFK NEW OPEN WLD",3,0
2021-08-18,"RFK SCH VIS ARTS/HUM",4,0
2021-08-18,"RFK UCLA COMM DOS",2,0
2021-08-18,"RFK UCLA COMM SCH",0,0
2021-08-18,"RICHLAND AVE EL DTF",0,0
2021-08-18,"RICHLAND AVE EL",0,0
2021-08-18,"RIDE EL SMART ACAD",1,0
2021-08-18,"RILEY HS CYESIS",0,0
2021-08-18,"RIO VISTA EL",2,0
2021-08-18,"RIORDAN PC DWF",1,0
2021-08-18,"RIORDAN PC",0,0
2021-08-18,"RITTER EL",4,0
2021-08-18,"RIVERA LC COM & TECH",0,0
2021-08-18,"RIVERA LC GD STEAM AC",3,0
2021-08-18,"RIVERA LC PERF ARTS",1,0
2021-08-18,"RIVERA LC PUB SRV",2,0
2021-08-18,"RIVERSIDE DR CS",0,0
2021-08-18,"ROBERTI EEC",1,0
2021-08-18,"ROCKDALE VAPA MAG",2,0
2021-08-18,"RODIA HS",0,0
2021-08-18,"ROGERS HS",0,0
2021-08-18,"ROMER MS GIFT/HUM MG",0,0
2021-08-18,"ROMER MS STEM MAG",0,0
2021-08-18,"ROMER MS",0,0
2021-08-18,"ROOSEVELT INFANT",0,0
2021-08-18,"ROOSEVELT SH LPS MAG",0,0
2021-08-18,"ROOSEVELT SH STM MAG",0,0
2021-08-18,"ROOSEVELT SH",2,0
2021-08-18,"ROSCOE EL DTS",0,0
2021-08-18,"ROSCOE EL",0,0
2021-08-18,"ROSCOMARE RD EL",2,0
2021-08-18,"ROSEMONT AVE EEC",0,0
2021-08-18,"ROSEMONT AVE EL",3,0
2021-08-18,"ROSEWOOD UP/UD MAG",0,0
2021-08-18,"ROWAN AVE EL DTS",1,0
2021-08-18,"ROWAN AVE EL",0,0
2021-08-18,"ROYBAL LC ICAMP MAG",1,0
2021-08-18,"ROYBAL LC",6,0
2021-08-18,"ROYBAL-ALLARD EL DTS",0,0
2021-08-18,"ROYBAL-ALLARD EL",0,0
2021-08-18,"RUSSELL EL GIFTED MG",2,0
2021-08-18,"RUSSELL EL",1,0
2021-08-18,"RUSSELL SPS",0,0
2021-08-18,"RYBL-ALLRD DREAMS MG",0,0
2021-08-18,"SALVIN SP ED CTR",0,0
2021-08-18,"SAN ANTONIO EL",0,0
2021-08-18,"SAN ANTONIO HS",0,0
2021-08-18,"SAN ANTONIO STEM MAG",1,0
2021-08-18,"SAN FERNANDO EEC",0,0
2021-08-18,"SAN FERNANDO EL DTS",0,0
2021-08-18,"SAN FERNANDO EL",0,0
2021-08-18,"SAN FERNANDO MS IAM",1,0
2021-08-18,"SAN FERNANDO MS",4,0
2021-08-18,"SAN FERNANDO SH",4,0
2021-08-18,"SAN FERNANDO STM MAG",0,0
2021-08-18,"SAN GABRIEL AVE DTS",0,0
2021-08-18,"SAN GABRIEL AVE EL",3,0
2021-08-18,"SAN JOSE ST EL HG MAG",0,0
2021-08-18,"SAN JOSE ST EL",1,0
2021-08-18,"SAN MIGUEL CSPP",0,0
2021-08-18,"SAN MIGUEL EL DTS",0,0
2021-08-18,"SAN MIGUEL EL DWM",0,0
2021-08-18,"SAN MIGUEL EL",1,0
2021-08-18,"SAN MIGUEL STEAM MAG",1,0
2021-08-18,"SAN PASCUAL STEAM MG",0,0
2021-08-18,"SAN PEDRO AC2T",0,0
2021-08-18,"SAN PEDRO G/STEAM MG",1,0
2021-08-18,"SAN PEDRO MS/T/M MAG",0,0
2021-08-18,"SAN PEDRO SH PA MAG",0,0
2021-08-18,"SAN PEDRO SH VAPA MG",0,0
2021-08-18,"SAN PEDRO SH",5,0
2021-08-18,"SAN PEDRO SPS",0,0
2021-08-18,"SAN PEDRO ST EL",0,0
2021-08-18,"SANTA MONICA BLVD CO",0,0
2021-08-18,"SANTANA ART AC",2,0
2021-08-18,"SANTANA ARTS ACA DTS",1,0
2021-08-18,"SANTEE EC",5,0
