date,region,caserate
2022-05-11,"Van Nuys/Valley Glen Community of Schools","52.749805892568205"
2022-05-11,"Venice Community of Schools","72.620155673066108"
2022-05-11,"West LA Community of Schools","136.86674336493832"
2022-05-11,"Westchester Community of Schools","65.786144425889375"
2022-05-11,"Wilmington Community of Schools","46.573973100690658"
2022-05-11,"District Wide","45.269792000510719"
2022-05-12,"Achievement Network Community of Schools","9.9984002559590461"
2022-05-12,"Bell/Cudahy/Maywood Community of Schools","31.31936217438076"
2022-05-12,"Boyle Heights Community of Schools","20.87967684684757"
2022-05-12,"Canoga Park/Chatsworth Community of Schools","113.60547536573297"
2022-05-12,"Carson Community of Schools","50.767863942124634"
2022-05-12,"Cleveland Community of Schools","55.430861359237419"
2022-05-12,"Downtown Community of Schools","29.732653887131541"
2022-05-12,"Eagle Rock/Highland Park Community of Schools","48.238404916744081"
2022-05-12,"East Los Angeles Community of Schools","23.533809085434651"
2022-05-12,"Fairfax Community of Schools","46.508609500735481"
2022-05-12,"Fremont Community of Schools","32.413955681282417"
2022-05-12,"Gardena Community of Schools","60.343286250670481"
2022-05-12,"Glassell Park/Los Feliz Community of Schools","61.847168774051674"
2022-05-12,"H.E.E.T. (C/D) Community of Schools","43.6407794622697"
2022-05-12,"H.E.E.T. (W) Community of Schools","33.576267504098283"
2022-05-12,"Hamilton Community of Schools","67.687923049519057"
2022-05-12,"Harbor City/Lomita Community of Schools","45.775319473583821"
2022-05-12,"Historic Central Avenue Community of Schools","15.41589185751862"
2022-05-12,"Hollywood Community of Schools","35.266308284723017"
2022-05-12,"Huntington Park/Vernon Community of Schools","32.340250991899161"
2022-05-12,"Kennedy/NAHS/VAAS Community of Schools","77.131287449739688"
2022-05-12,"Kreatwn/PcoUnion Community of Schools","37.360481950217157"
2022-05-12,"LA Mid-City Community of Schools","89.613764674253957"
2022-05-12,"Lincoln Heights/El Sereno Community of Schools","36.80469342239703"
2022-05-12,"MacArthur Park Community of Schools","28.680937605923919"
2022-05-12,"Manual Arts/Vermont Square Community of Schools","30.303622749222857"
2022-05-12,"Monroe Community of Schools","60.910744312137538"
2022-05-12,"North Hollywood/Valley Village Community of Schools","34.721100739640193"
2022-05-12,"Panorama City Community of Schools","28.816367696851813"
2022-05-12,"Reseda Community of Schools","46.05964272167332"
2022-05-12,"Rivera Community of Schools","30.587119763867435"
2022-05-12,"San Fernando Valley/Sylmar Community of Schools","56.374674761491761"
2022-05-12,"San Pedro Community of Schools","63.67037931846528"
2022-05-12,"South Gate Community of Schools","15.277531639768027"
2022-05-12,"South Mid-City Community of Schools","33.259583821381575"
2022-05-12,"Sun Valley Community of Schools","57.034791222645815"
2022-05-12,"Sunland/Tujunga Community of Schools","77.3279453216593"
2022-05-12,"Taft Community of Schools","70.440251572327043"
2022-05-12,"Van Nuys/Valley Glen Community of Schools","44.433648713497753"
2022-05-12,"Venice Community of Schools","97.153902007506417"
2022-05-12,"West LA Community of Schools","112.96971618836213"
2022-05-12,"Westchester Community of Schools","55.62579013906447"
2022-05-12,"Wilmington Community of Schools","51.117775354416572"
2022-05-12,"District Wide","48.362269839904286"
2022-05-13,"Achievement Network Community of Schools","29.970029970029969"
2022-05-13,"Bell/Cudahy/Maywood Community of Schools","43.5726880944438"
2022-05-13,"Boyle Heights Community of Schools","27.318013819701111"
2022-05-13,"Canoga Park/Chatsworth Community of Schools","133.16600432266611"
2022-05-13,"Carson Community of Schools",68.001305625068
2022-05-13,"Cleveland Community of Schools","68.178719149129591"
2022-05-13,"Downtown Community of Schools","35.536602700781806"
2022-05-13,"Eagle Rock/Highland Park Community of Schools","63.472197389594136"
2022-05-13,"East Los Angeles Community of Schools","38.082313188943665"
2022-05-13,"Fairfax Community of Schools","61.688311688311686"
2022-05-13,"Fremont Community of Schools","53.77492615155689"
2022-05-13,"Gardena Community of Schools","90.465394194578764"
2022-05-13,"Glassell Park/Los Feliz Community of Schools","84.350939139816575"
2022-05-13,"H.E.E.T. (C/D) Community of Schools","75.866777937940967"
2022-05-13,"H.E.E.T. (W) Community of Schools","45.395334149133539"
2022-05-13,"Hamilton Community of Schools","86.630432202786423"
2022-05-13,"Harbor City/Lomita Community of Schools","71.136404054775028"
2022-05-13,"Historic Central Avenue Community of Schools","21.189705655725074"
2022-05-13,"Hollywood Community of Schools","49.589929429715816"
2022-05-13,"Huntington Park/Vernon Community of Schools","42.615654150291206"
2022-05-13,"Kennedy/NAHS/VAAS Community of Schools","90.668951238666381"
2022-05-13,"Kreatwn/PcoUnion Community of Schools","57.870910533439123"
2022-05-13,"LA Mid-City Community of Schools","105.09856194406707"
2022-05-13,"Lincoln Heights/El Sereno Community of Schools","48.346069958960776"
2022-05-13,"MacArthur Park Community of Schools","37.817043750407507"
2022-05-13,"Manual Arts/Vermont Square Community of Schools","49.823663309268177"
2022-05-13,"Monroe Community of Schools","73.770351181183415"
2022-05-13,"North Hollywood/Valley Village Community of Schools","58.088407328820722"
2022-05-13,"Panorama City Community of Schools","37.453723044123365"
2022-05-13,"Reseda Community of Schools","61.412856962231096"
2022-05-13,"Rivera Community of Schools","39.727105345587617"
2022-05-13,"San Fernando Valley/Sylmar Community of Schools","68.1097681791163"
2022-05-13,"San Pedro Community of Schools","93.313682227667954"
2022-05-13,"South Gate Community of Schools","25.0637291161062"
2022-05-13,"South Mid-City Community of Schools","46.26951995373048"
2022-05-13,"Sun Valley Community of Schools","66.029878520030323"
2022-05-13,"Sunland/Tujunga Community of Schools","92.278531524341588"
2022-05-13,"Taft Community of Schools","95.611916264090169"
2022-05-13,"Van Nuys/Valley Glen Community of Schools","58.6451200151648"
2022-05-13,"Venice Community of Schools","106.34273034960174"
2022-05-13,"West LA Community of Schools","153.79120115889114"
2022-05-13,"Westchester Community of Schools",78.354059245779
2022-05-13,"Wilmington Community of Schools","64.6874574424622"
2022-05-13,"District Wide","64.185156821349224"
2022-05-14,"Achievement Network Community of Schools","29.991002699190243"
2022-05-14,"Bell/Cudahy/Maywood Community of Schools","40.843555567657347"
2022-05-14,"Boyle Heights Community of Schools","26.529463783262319"
2022-05-14,"Canoga Park/Chatsworth Community of Schools","128.22299651567943"
2022-05-14,"Carson Community of Schools","65.264684554024655"
2022-05-14,"Cleveland Community of Schools","67.2055217509763"
2022-05-14,"Downtown Community of Schools","34.704147145583896"
2022-05-14,"Eagle Rock/Highland Park Community of Schools","60.828338849628771"
2022-05-14,"East Los Angeles Community of Schools","36.0103321953145"
2022-05-14,"Fairfax Community of Schools","58.428279287174988"
2022-05-14,"Fremont Community of Schools","53.7971185378975"
2022-05-14,"Gardena Community of Schools","92.706355411593876"
2022-05-14,"Glassell Park/Los Feliz Community of Schools","80.4552590266876"
2022-05-14,"H.E.E.T. (C/D) Community of Schools","73.891625615763559"
2022-05-14,"H.E.E.T. (W) Community of Schools","45.395334149133539"
2022-05-14,"Hamilton Community of Schools","89.107499287140016"
2022-05-14,"Harbor City/Lomita Community of Schools","71.180710027582521"
2022-05-14,"Historic Central Avenue Community of Schools","21.183992604860766"
2022-05-14,"Hollywood Community of Schools","49.58000019069231"
2022-05-14,"Huntington Park/Vernon Community of Schools","40.243671485386024"
2022-05-14,"Kennedy/NAHS/VAAS Community of Schools","86.359483841498232"
2022-05-14,"Kreatwn/PcoUnion Community of Schools","55.08870214752568"
2022-05-14,"LA Mid-City Community of Schools","101.1174113942683"
2022-05-14,"Lincoln Heights/El Sereno Community of Schools","47.827951314444036"
2022-05-14,"MacArthur Park Community of Schools","37.799791449426486"
2022-05-14,"Manual Arts/Vermont Square Community of Schools","49.793017261579323"
2022-05-14,"Monroe Community of Schools","72.093721838389911"
2022-05-14,"North Hollywood/Valley Village Community of Schools","54.045333548439139"
2022-05-14,"Panorama City Community of Schools","34.565696426771133"
2022-05-14,"Reseda Community of Schools","64.134411273203554"
2022-05-14,"Rivera Community of Schools","39.756871440039752"
2022-05-14,"San Fernando Valley/Sylmar Community of Schools","65.635894165216683"
2022-05-14,"San Pedro Community of Schools","92.520664403110786"
2022-05-14,"South Gate Community of Schools","26.288599918077384"
2022-05-14,"South Mid-City Community of Schools","43.373284948024342"
2022-05-14,"Sun Valley Community of Schools","66.012542383052775"
2022-05-14,"Sunland/Tujunga Community of Schools","92.278531524341588"
2022-05-14,"Taft Community of Schools","94.931246763707492"
2022-05-14,"Van Nuys/Valley Glen Community of Schools","54.507536259361075"
2022-05-14,"Venice Community of Schools","100.20040080160321"
2022-05-14,"West LA Community of Schools","147.714880539308"
2022-05-14,"Westchester Community of Schools","83.320708983487364"
2022-05-14,"Wilmington Community of Schools","65.885132679025816"
2022-05-14,"District Wide","62.657398143995586"
2022-05-15,"Achievement Network Community of Schools","25.999480010399793"
2022-05-15,"Bell/Cudahy/Maywood Community of Schools","41.526260253922871"
2022-05-15,"Boyle Heights Community of Schools","25.74002574002574"
2022-05-15,"Canoga Park/Chatsworth Community of Schools","98.22908974376837"
2022-05-15,"Carson Community of Schools","59.837351199920214"
2022-05-15,"Cleveland Community of Schools","61.772133500481459"
2022-05-15,"Downtown Community of Schools","38.849075474661312"
2022-05-15,"Eagle Rock/Highland Park Community of Schools","54.542690832357223"
2022-05-15,"East Los Angeles Community of Schools","32.558848386605156"
2022-05-15,"Fairfax Community of Schools","55.165550736081514"
2022-05-15,"Fremont Community of Schools","49.34234751741711"
2022-05-15,"Gardena Community of Schools","74.852808097509751"
2022-05-15,"Glassell Park/Los Feliz Community of Schools","76.525356382509045"
2022-05-15,"H.E.E.T. (C/D) Community of Schools","75.7963352471908"
2022-05-15,"H.E.E.T. (W) Community of Schools","43.463658454669378"
2022-05-15,"Hamilton Community of Schools","78.355949709726815"
2022-05-15,"Harbor City/Lomita Community of Schools","66.055232336576822"
2022-05-15,"Historic Central Avenue Community of Schools","16.370552265395542"
2022-05-15,"Hollywood Community of Schools","51.483487148196168"
2022-05-15,"Huntington Park/Vernon Community of Schools","41.019168573006233"
2022-05-15,"Kennedy/NAHS/VAAS Community of Schools","71.428571428571431"
2022-05-15,"Kreatwn/PcoUnion Community of Schools","57.889822595704949"
2022-05-15,"LA Mid-City Community of Schools","93.5214010274543"
2022-05-15,"Lincoln Heights/El Sereno Community of Schools","36.825934251966338"
2022-05-15,"MacArthur Park Community of Schools","41.725342930162206"
2022-05-15,"Manual Arts/Vermont Square Community of Schools","38.084821733738274"
2022-05-15,"Monroe Community of Schools","69.52730019484811"
2022-05-15,"North Hollywood/Valley Village Community of Schools","63.7250947809954"
2022-05-15,"Panorama City Community of Schools","31.672449288089719"
2022-05-15,"Reseda Community of Schools","71.347289706121416"
2022-05-15,"Rivera Community of Schools","28.274923963380154"
2022-05-15,"San Fernando Valley/Sylmar Community of Schools","64.417025915465032"
2022-05-15,"San Pedro Community of Schools","84.6289413530161"
2022-05-15,"South Gate Community of Schools","23.83600826314953"
2022-05-15,"South Mid-City Community of Schools","34.695116662329774"
2022-05-15,"Sun Valley Community of Schools","50.291238815828983"
2022-05-15,"Sunland/Tujunga Community of Schools","107.31756014774884"
2022-05-15,"Taft Community of Schools","107.15724066509406"
2022-05-15,"Van Nuys/Valley Glen Community of Schools","50.956923623866807"
2022-05-15,"Venice Community of Schools","80.773792482925032"
2022-05-15,"West LA Community of Schools","136.86674336493832"
2022-05-15,"Westchester Community of Schools","78.367924766792228"
2022-05-15,"Wilmington Community of Schools","47.7326968973747"
2022-05-15,"District Wide","57.614989557283145"
2022-05-16,"Achievement Network Community of Schools","37.993920972644375"
2022-05-16,"Bell/Cudahy/Maywood Community of Schools","36.107723646471321"
2022-05-16,"Boyle Heights Community of Schools","26.565342692920741"
2022-05-16,"Canoga Park/Chatsworth Community of Schools","103.10068339034058"
2022-05-16,"Carson Community of Schools","72.516316171138513"
2022-05-16,"Cleveland Community of Schools","68.1093745743164"
2022-05-16,"Downtown Community of Schools","47.112110291929774"
2022-05-16,"Eagle Rock/Highland Park Community of Schools","66.162401874005326"
2022-05-16,"East Los Angeles Community of Schools","51.2405049267053"
2022-05-16,"Fairfax Community of Schools","71.428571428571431"
2022-05-16,"Fremont Community of Schools","52.290854992303665"
2022-05-16,"Gardena Community of Schools","80.432548371240884"
2022-05-16,"Glassell Park/Los Feliz Community of Schools","76.530612244897952"
2022-05-16,"H.E.E.T. (C/D) Community of Schools","68.280100144146871"
2022-05-16,"H.E.E.T. (W) Community of Schools","39.441508243275223"
2022-05-16,"Hamilton Community of Schools","89.02605495875126"
2022-05-16,"Harbor City/Lomita Community of Schools","53.361792956243328"
2022-05-16,"Historic Central Avenue Community of Schools","21.191134399953764"
2022-05-16,"Hollywood Community of Schools","61.054137848795612"
2022-05-16,"Huntington Park/Vernon Community of Schools","41.019168573006233"
2022-05-16,"Kennedy/NAHS/VAAS Community of Schools",85.684296210612
2022-05-16,"Kreatwn/PcoUnion Community of Schools","56.967285835691406"
2022-05-16,"LA Mid-City Community of Schools","96.092248558616262"
2022-05-16,"Lincoln Heights/El Sereno Community of Schools","40.703174847638117"
2022-05-16,"MacArthur Park Community of Schools","53.436208896477119"
2022-05-16,"Manual Arts/Vermont Square Community of Schools","55.708128500083077"
2022-05-16,"Monroe Community of Schools","73.78364233808351"
2022-05-16,"North Hollywood/Valley Village Community of Schools","66.174927772487379"
2022-05-16,"Panorama City Community of Schools","44.647357884579378"
2022-05-16,"Reseda Community of Schools","69.5014848044481"
2022-05-16,"Rivera Community of Schools","33.599071443843734"
2022-05-16,"San Fernando Valley/Sylmar Community of Schools","66.260844794808122"
2022-05-16,"San Pedro Community of Schools","108.19866671320372"
2022-05-16,"South Gate Community of Schools","25.682732642753191"
2022-05-16,"South Mid-City Community of Schools","43.368895827912226"
2022-05-16,"Sun Valley Community of Schools","55.516377331312739"
2022-05-16,"Sunland/Tujunga Community of Schools","112.23064644852354"
2022-05-16,"Taft Community of Schools","110.75869707496349"
2022-05-16,"Van Nuys/Valley Glen Community of Schools","50.324742603742983"
2022-05-16,"Venice Community of Schools","89.988751406074243"
2022-05-16,"West LA Community of Schools","144.8211557918543"
2022-05-16,"Westchester Community of Schools","118.58505323711964"
2022-05-16,"Wilmington Community of Schools","51.134039361847194"
2022-05-16,"District Wide","63.522729968023008"
2022-05-17,"Achievement Network Community of Schools","39.943280541630884"
2022-05-17,"Bell/Cudahy/Maywood Community of Schools","42.217077488764808"
2022-05-17,"Boyle Heights Community of Schools","31.395405000724509"
2022-05-17,"Canoga Park/Chatsworth Community of Schools","104.56021971587504"
2022-05-17,"Carson Community of Schools","65.2439853201033"
2022-05-17,"Cleveland Community of Schools","81.7780362367565"
2022-05-17,"Downtown Community of Schools","55.358175658927543"
2022-05-17,"Eagle Rock/Highland Park Community of Schools","76.934775413077119"
2022-05-17,"East Los Angeles Community of Schools","53.3540282291313"
2022-05-17,"Fairfax Community of Schools","72.521810663953417"
2022-05-17,"Fremont Community of Schools","49.355069207593317"
2022-05-17,"Gardena Community of Schools","88.204097582761122"
2022-05-17,"Glassell Park/Los Feliz Community of Schools","81.419644696442063"
2022-05-17,"H.E.E.T. (C/D) Community of Schools","70.223386285562455"
2022-05-17,"H.E.E.T. (W) Community of Schools","39.4796581061608"
2022-05-17,"Hamilton Community of Schools","91.468484949276572"
2022-05-17,"Harbor City/Lomita Community of Schools","69.841269841269849"
2022-05-17,"Historic Central Avenue Community of Schools","28.891157379764632"
2022-05-17,"Hollywood Community of Schools","62.962079656570474"
2022-05-17,"Huntington Park/Vernon Community of Schools","48.100048100048106"
2022-05-17,"Kennedy/NAHS/VAAS Community of Schools",78.555717427943
2022-05-17,"Kreatwn/PcoUnion Community of Schools","67.218104076031139"
2022-05-17,"LA Mid-City Community of Schools","73.030108904548371"
2022-05-17,"Lincoln Heights/El Sereno Community of Schools","38.48818412747287"
2022-05-17,"MacArthur Park Community of Schools","48.200932753185171"
2022-05-17,"Manual Arts/Vermont Square Community of Schools","65.445665445665455"
2022-05-17,"Monroe Community of Schools","68.582401755709483"
2022-05-17,"North Hollywood/Valley Village Community of Schools","78.262413064175192"
2022-05-17,"Panorama City Community of Schools","40.326645831232987"
2022-05-17,"Reseda Community of Schools","96.61661263962003"
2022-05-17,"Rivera Community of Schools","32.0907097395304"
2022-05-17,"San Fernando Valley/Sylmar Community of Schools","70.552849654352926"
2022-05-17,"San Pedro Community of Schools","112.53402191360179"
2022-05-17,"South Gate Community of Schools","28.719302426475533"
2022-05-17,"South Mid-City Community of Schools","49.091801669121253"
2022-05-17,"Sun Valley Community of Schools","64.54954177331102"
2022-05-17,"Sunland/Tujunga Community of Schools","107.18647954732408"
2022-05-17,"Taft Community of Schools","114.29146479966646"
2022-05-17,"Van Nuys/Valley Glen Community of Schools","55.667087130835419"
2022-05-17,"Venice Community of Schools","93.05654974946313"
2022-05-17,"West LA Community of Schools","142.81747133732694"
2022-05-17,"Westchester Community of Schools","126.33281115771388"
2022-05-17,"Wilmington Community of Schools","61.331576675828543"
2022-05-17,"District Wide","67.204214137593354"
2022-05-18,"Achievement Network Community of Schools","37.935509633622836"
2022-05-18,"Bell/Cudahy/Maywood Community of Schools","40.874718986306966"
2022-05-18,"Boyle Heights Community of Schools","29.824038174768866"
2022-05-18,"Canoga Park/Chatsworth Community of Schools","106.18751877493136"
2022-05-18,"Carson Community of Schools","71.591691738862508"
2022-05-18,"Cleveland Community of Schools","79.96583278053923"
2022-05-18,"Downtown Community of Schools","74.890161097057657"
2022-05-18,"Eagle Rock/Highland Park Community of Schools","78.334623903765461"
2022-05-18,"East Los Angeles Community of Schools","53.452548714709167"
2022-05-18,"Fairfax Community of Schools","79.310756928826748"
2022-05-18,"Fremont Community of Schools","58.161792855670406"
2022-05-18,"Gardena Community of Schools","80.31322156409999"
2022-05-18,"Glassell Park/Los Feliz Community of Schools","79.222039571408772"
2022-05-18,"H.E.E.T. (C/D) Community of Schools","74.39482669820498"
2022-05-18,"H.E.E.T. (W) Community of Schools","37.609612225103426"
2022-05-18,"Hamilton Community of Schools","96.565372372766177"
2022-05-18,"Harbor City/Lomita Community of Schools","68.601918312900963"
2022-05-18,"Historic Central Avenue Community of Schools","29.900556536165205"
2022-05-18,"Hollywood Community of Schools","66.818121074435382"
2022-05-18,"Huntington Park/Vernon Community of Schools","49.850448654037891"
2022-05-18,"Kennedy/NAHS/VAAS Community of Schools","83.277695217993724"
2022-05-18,"Kreatwn/PcoUnion Community of Schools","71.022063564746887"
2022-05-18,"LA Mid-City Community of Schools","69.391793777869154"
2022-05-18,"Lincoln Heights/El Sereno Community of Schools","40.202665491794257"
2022-05-18,"MacArthur Park Community of Schools","54.829571415516774"
2022-05-18,"Manual Arts/Vermont Square Community of Schools","71.511838637944379"
2022-05-18,"Monroe Community of Schools","82.303821126362081"
2022-05-18,"North Hollywood/Valley Village Community of Schools","87.112932237431124"
2022-05-18,"Panorama City Community of Schools","43.474480479958267"
2022-05-18,"Reseda Community of Schools","112.47165532879819"
2022-05-18,"Rivera Community of Schools","36.714369851383296"
2022-05-18,"San Fernando Valley/Sylmar Community of Schools","67.59899531768427"
2022-05-18,"San Pedro Community of Schools","102.98211776616077"
2022-05-18,"South Gate Community of Schools","28.293415015192334"
2022-05-18,"South Mid-City Community of Schools","57.801797635906482"
2022-05-18,"Sun Valley Community of Schools","63.866076594209979"
2022-05-18,"Sunland/Tujunga Community of Schools",74.76821852258
2022-05-18,"Taft Community of Schools","128.75196904198464"
2022-05-18,"Van Nuys/Valley Glen Community of Schools","61.670926309172955"
2022-05-18,"Venice Community of Schools","102.18089114122638"
2022-05-18,"West LA Community of Schools","141.22608107570514"
2022-05-18,"Westchester Community of Schools","126.53422750854106"
2022-05-18,"Wilmington Community of Schools","59.111732542145532"
2022-05-18,"District Wide","70.109798341397536"
2022-05-19,"Achievement Network Community of Schools","47.911842210332985"
2022-05-19,"Bell/Cudahy/Maywood Community of Schools","45.628205040895132"
2022-05-19,"Boyle Heights Community of Schools","34.650593089221246"
2022-05-19,"Canoga Park/Chatsworth Community of Schools","102.52904989747095"
2022-05-19,"Carson Community of Schools","86.003983342386391"
2022-05-19,"Cleveland Community of Schools","87.124615426502217"
2022-05-19,"Downtown Community of Schools","71.858067926523063"
2022-05-19,"Eagle Rock/Highland Park Community of Schools","70.681494868881359"
2022-05-19,"East Los Angeles Community of Schools","67.8919548033558"
2022-05-19,"Fairfax Community of Schools","87.602608611011973"
2022-05-19,"Fremont Community of Schools","41.186161449752881"
2022-05-19,"Gardena Community of Schools","91.453553862797364"
2022-05-19,"Glassell Park/Los Feliz Community of Schools","80.460785179515852"
2022-05-19,"H.E.E.T. (C/D) Community of Schools","70.167453679998488"
2022-05-19,"H.E.E.T. (W) Community of Schools","47.382136934375744"
2022-05-19,"Hamilton Community of Schools","84.2850020180916"
2022-05-19,"Harbor City/Lomita Community of Schools","85.139909014664383"
2022-05-19,"Historic Central Avenue Community of Schools","31.754585169646468"
2022-05-19,"Hollywood Community of Schools","68.681318681318686"
2022-05-19,"Huntington Park/Vernon Community of Schools","48.134587462912691"
2022-05-19,"Kennedy/NAHS/VAAS Community of Schools","85.641490447405417"
2022-05-19,"Kreatwn/PcoUnion Community of Schools","70.005133709805392"
2022-05-19,"LA Mid-City Community of Schools","79.407771715464023"
2022-05-19,"Lincoln Heights/El Sereno Community of Schools","39.604613937523723"
2022-05-19,"MacArthur Park Community of Schools","62.491049459061855"
2022-05-19,"Manual Arts/Vermont Square Community of Schools","75.13148009015778"
2022-05-19,"Monroe Community of Schools","83.191107985488728"
2022-05-19,"North Hollywood/Valley Village Community of Schools","83.848653181008288"
2022-05-19,"Panorama City Community of Schools","57.603686635944705"
2022-05-19,"Reseda Community of Schools","109.2028194182468"
2022-05-19,"Rivera Community of Schools","39.707993524542594"
2022-05-19,"San Fernando Valley/Sylmar Community of Schools","74.285466667492059"
2022-05-19,"San Pedro Community of Schools","98.540209637755737"
2022-05-19,"South Gate Community of Schools","34.215816261066678"
2022-05-19,"South Mid-City Community of Schools","69.2920660584363"
2022-05-19,"Sun Valley Community of Schools","71.278511404561826"
2022-05-19,"Sunland/Tujunga Community of Schools","99.656186157755741"
2022-05-19,"Taft Community of Schools","131.64899356862296"
2022-05-19,"Van Nuys/Valley Glen Community of Schools","65.158542581107582"
2022-05-19,"Venice Community of Schools","111.4553616164095"
2022-05-19,"West LA Community of Schools","133.76136971642589"
2022-05-19,"Westchester Community of Schools","156.73584953358446"
2022-05-19,"Wilmington Community of Schools","62.477280988731373"
2022-05-19,"District Wide","73.2053533031329"
2022-05-20,"Achievement Network Community of Schools","49.908168969096856"
2022-05-20,"Bell/Cudahy/Maywood Community of Schools","50.40974951804192"
2022-05-20,"Boyle Heights Community of Schools","38.6710064129419"
2022-05-20,"Canoga Park/Chatsworth Community of Schools","120.60455648197205"
2022-05-20,"Carson Community of Schools","95.99884076871524"
2022-05-20,"Cleveland Community of Schools","89.870096859993282"
2022-05-20,"Downtown Community of Schools","74.310154069719445"
2022-05-20,"Eagle Rock/Highland Park Community of Schools","85.864548674466036"
2022-05-20,"East Los Angeles Community of Schools","81.715753827829062"
2022-05-20,"Fairfax Community of Schools","101.79329463744261"
2022-05-20,"Fremont Community of Schools","49.268690849995217"
2022-05-20,"Gardena Community of Schools","100.36018154041729"
2022-05-20,"Glassell Park/Los Feliz Community of Schools","87.299407541099384"
2022-05-20,"H.E.E.T. (C/D) Community of Schools","106.17120106171201"
2022-05-20,"H.E.E.T. (W) Community of Schools","57.261328857735215"
2022-05-20,"Hamilton Community of Schools","91.422872340425542"
2022-05-20,"Harbor City/Lomita Community of Schools","100.32637821774634"
2022-05-20,"Historic Central Avenue Community of Schools","42.345151480155529"
2022-05-20,"Hollywood Community of Schools","86.805555555555557"
2022-05-20,"Huntington Park/Vernon Community of Schools","58.360541964384296"
2022-05-20,"Kennedy/NAHS/VAAS Community of Schools","92.06460223096083"
2022-05-20,"Kreatwn/PcoUnion Community of Schools","87.739767582956091"
2022-05-20,"LA Mid-City Community of Schools","91.008139460360184"
2022-05-20,"Lincoln Heights/El Sereno Community of Schools","44.005126597248584"
2022-05-20,"MacArthur Park Community of Schools","61.239380830770834"
2022-05-20,"Manual Arts/Vermont Square Community of Schools","81.091115149383512"
2022-05-20,"Monroe Community of Schools",91.717954432463
2022-05-20,"North Hollywood/Valley Village Community of Schools","90.344438170525123"
2022-05-20,"Panorama City Community of Schools","57.603686635944705"
2022-05-20,"Reseda Community of Schools","115.50574370358338"
2022-05-20,"Rivera Community of Schools","50.398607165765604"
2022-05-20,"San Fernando Valley/Sylmar Community of Schools","77.976087333217819"
2022-05-20,"San Pedro Community of Schools","109.05125408942203"
2022-05-20,"South Gate Community of Schools","40.355125100887811"
2022-05-20,"South Mid-City Community of Schools","76.448188322178638"
2022-05-20,"Sun Valley Community of Schools","77.297151262269978"
2022-05-20,"Sunland/Tujunga Community of Schools","102.18323198085933"
2022-05-20,"Taft Community of Schools","142.42555028053519"
2022-05-20,"Van Nuys/Valley Glen Community of Schools","73.433178768336091"
2022-05-20,"Venice Community of Schools","116.47628583689233"
2022-05-20,"West LA Community of Schools","138.71549452073796"
2022-05-20,"Westchester Community of Schools","191.82231196365473"
2022-05-20,"Wilmington Community of Schools","76.096585875565054"
2022-05-20,"District Wide","82.107628895935846"
2022-05-21,"Achievement Network Community of Schools","49.901195632647365"
2022-05-21,"Bell/Cudahy/Maywood Community of Schools","51.073914168584778"
2022-05-21,"Boyle Heights Community of Schools","38.649210106768443"
2022-05-21,"Canoga Park/Chatsworth Community of Schools","116.43878596877767"
2022-05-21,"Carson Community of Schools","96.849231994641613"
2022-05-21,"Cleveland Community of Schools","83.5315694855545"
2022-05-21,"Downtown Community of Schools","73.488733103784256"
2022-05-21,"Eagle Rock/Highland Park Community of Schools","84.075703910414646"
2022-05-21,"East Los Angeles Community of Schools","81.7355646680705"
2022-05-21,"Fairfax Community of Schools","99.536936858960487"
2022-05-21,"Fremont Community of Schools","47.820137427718024"
2022-05-21,"Gardena Community of Schools","98.068714965508789"
2022-05-21,"Glassell Park/Los Feliz Community of Schools","82.417582417582409"
2022-05-21,"H.E.E.T. (C/D) Community of Schools","106.25581086465665"
2022-05-21,"H.E.E.T. (W) Community of Schools","57.22178374112076"
2022-05-21,"Hamilton Community of Schools","86.623236386505752"
2022-05-21,"Harbor City/Lomita Community of Schools","100.34421877580053"
2022-05-21,"Historic Central Avenue Community of Schools","41.366041366041365"
2022-05-21,"Hollywood Community of Schools","83.904615707325448"
2022-05-21,"Huntington Park/Vernon Community of Schools","59.13940340169848"
2022-05-21,"Kennedy/NAHS/VAAS Community of Schools","92.741216336721962"
2022-05-21,"Kreatwn/PcoUnion Community of Schools","88.621056362991837"
2022-05-21,"LA Mid-City Community of Schools","89.637863033345283"
2022-05-21,"Lincoln Heights/El Sereno Community of Schools","41.822584195465552"
2022-05-21,"MacArthur Park Community of Schools","58.638798034948721"
2022-05-21,"Manual Arts/Vermont Square Community of Schools","80.026545390666186"
2022-05-21,"Monroe Community of Schools","89.992800575953922"
2022-05-21,"North Hollywood/Valley Village Community of Schools","89.421659375981818"
2022-05-21,"Panorama City Community of Schools","57.597880398001351"
2022-05-21,"Reseda Community of Schools","105.60615223533023"
2022-05-21,"Rivera Community of Schools","49.608474653885487"
2022-05-21,"San Fernando Valley/Sylmar Community of Schools","74.859097855070317"
2022-05-21,"San Pedro Community of Schools","101.21810757041638"
2022-05-21,"South Gate Community of Schools","39.113827349121472"
2022-05-21,"South Mid-City Community of Schools","76.509989606190089"
2022-05-21,"Sun Valley Community of Schools","77.280912364945976"
2022-05-21,"Sunland/Tujunga Community of Schools","99.656186157755741"
2022-05-21,"Taft Community of Schools","145.95601187779957"
2022-05-21,"Van Nuys/Valley Glen Community of Schools","74.583575039363566"
2022-05-21,"Venice Community of Schools","115.47108113631718"
2022-05-21,"West LA Community of Schools","135.78068940910623"
